Depreg,Mupreg,Mesreg,Anoreg,Diaocu,Mesocu,Anoocu,Depocu,Mupocu,Edadhom,Edadmuj,Gethom,Getmuj,Nachom,Nacmuj,Ocuhom,Ocumuj,Mever,Anover
2,0201,7,09,12,6,09,19,1901,50,27,9,9,320,320,9999,9999,1,2002
19,1901,6,09,12,5,09,19,1901,29,27,9,2,320,320,9712,5221,4,2002
19,1901,12,09,15,10,09,19,1901,21,15,9,2,320,320,9999,9999,10,2002
19,1906,3,09,23,2,09,19,1901,25,23,9,9,320,320,9712,9712,3,2002
20,2001,4,09,25,2,09,19,1901,21,19,9,9,320,320,9712,9712,9,2002
19,1905,1,09,2,1,09,19,1901,19,999,9,9,320,320,9999,9711,8,2003
19,1906,8,09,3,8,09,19,1901,22,19,9,9,320,320,9712,3343,2,2003
19,1906,7,09,13,5,09,19,1901,26,15,9,9,320,320,6111,9711,3,2003
19,1901,10,09,5,10,09,19,1901,26,24,9,9,320,320,9999,9999,4,2004
19,1903,5,09,7,4,09,19,1901,32,24,9,9,320,320,6111,9711,4,2004
19,1909,1,10,13,10,09,19,1901,999,999,9,9,99,99,9999,9999,11,2004
19,1901,10,09,17,9,09,19,1901,31,42,9,9,320,320,6111,9712,10,2004
19,1905,5,09,19,3,09,19,1901,39,29,2,2,320,320,9998,9998,11,2004
19,1901,12,09,19,11,09,19,1901,25,27,9,9,320,320,2611,2341,8,2004
19,1901,3,09,23,2,09,19,1901,27,27,9,9,320,320,7212,9711,3,2004
19,1902,12,09,24,8,09,19,1901,32,25,2,9,320,320,9712,9999,9,2004
19,1901,8,09,29,4,09,19,1901,999,999,2,2,320,320,9999,9999,7,2004
19,1903,8,09,1,7,09,19,1901,17,17,9,9,320,320,9999,9999,4,2006
19,1903,6,09,2,6,09,19,1901,999,52,9,9,320,320,9999,9999,3,2006
19,1901,4,10,6,11,09,19,1901,999,999,9,9,99,99,9999,9999,5,2006
19,1902,4,09,9,3,09,19,1901,23,23,9,9,320,320,9999,9999,9,2006
19,1902,3,09,16,2,09,19,1901,45,48,9,9,320,320,9999,9999,11,2006
20,2007,8,09,18,3,09,19,1901,32,18,9,2,320,320,9999,9999,12,2006
19,1904,10,09,19,8,09,19,1901,21,20,9,9,320,320,6111,3343,8,2006
19,1901,3,09,28,1,09,19,1901,19,18,2,2,320,320,9999,9999,1,2006
19,1904,8,09,29,6,09,19,1901,37,21,2,2,320,320,9712,9712,11,2006
19,1903,8,09,3,8,09,19,1901,37,23,9,9,320,320,9999,9999,1,2007
19,1910,3,09,9,3,09,19,1901,18,17,9,9,320,320,9999,9999,3,2007
19,1901,8,09,23,6,09,19,1901,20,23,9,9,320,320,9999,9999,9,2007
19,1901,3,09,27,2,09,19,1901,28,19,9,9,320,320,6111,9711,5,2007
19,1902,11,09,8,10,09,19,1901,19,21,9,9,320,320,9999,9999,1,2008
19,1908,9,09,28,4,09,19,1901,18,36,2,2,320,320,9712,2341,8,2008
19,1901,8,09,29,6,09,19,1901,23,999,9,2,320,320,9999,9999,1,2008
19,1902,5,09,17,2,09,19,1901,28,14,9,9,320,320,9999,9999,8,1973
19,1904,8,09,6,7,09,19,1901,22,14,9,9,320,320,9211,9711,4,1975
19,1903,5,10,1,12,09,19,1901,999,999,9,9,99,99,9999,9999,6,1976
19,1903,6,10,6,10,09,19,1901,999,999,9,9,99,99,9999,9999,2,1978
19,1903,7,09,17,6,09,19,1901,20,19,9,9,320,320,6111,9711,2,1979
1,0101,3,10,8,10,09,19,1901,999,999,9,9,99,99,9999,9999,1,1980
19,1903,8,09,15,7,09,19,1901,19,16,9,9,320,320,6111,9711,11,1980
19,1903,6,10,21,9,09,19,1901,999,999,9,9,99,99,9999,9999,5,1980
19,1905,6,09,20,5,09,19,1901,19,22,9,9,320,320,7115,9712,1,1981
19,1901,8,09,7,7,09,19,1901,20,23,9,9,320,320,9999,9999,1,1984
19,1901,10,09,14,10,09,19,1901,22,18,9,9,320,320,9999,9999,12,1984
18,1804,7,09,18,3,09,19,1901,27,17,9,9,320,320,9211,9999,11,1984
19,1901,4,09,27,2,09,19,1901,19,15,9,9,320,320,9999,9999,9,1985
19,1901,5,09,17,4,09,19,1901,23,17,9,9,320,99,9211,9711,4,1986
19,1903,11,09,23,7,09,19,1901,23,18,9,9,320,320,6111,9711,4,1986
19,1904,8,09,14,5,09,19,1901,28,14,9,9,320,320,9211,9711,11,1987
19,1901,8,09,23,6,09,19,1901,21,18,9,9,320,320,5221,9711,12,1987
19,1901,12,09,29,10,09,19,1901,22,17,9,9,320,320,9999,9999,10,1988
19,1904,11,09,10,9,09,19,1901,44,37,2,2,320,320,9211,9711,3,1989
19,1901,6,09,12,5,09,19,1901,39,31,9,9,320,320,9999,9999,9,1989
19,1901,3,09,23,2,09,19,1901,29,18,9,9,320,320,9999,9999,9,1989
19,1903,9,09,24,3,09,19,1901,25,18,9,9,320,320,6111,3343,6,1989
18,1801,1,10,2,10,09,19,1901,999,999,9,9,99,99,9999,9999,2,1990
20,2009,10,09,15,6,09,19,1901,999,19,9,9,320,320,9211,9711,2,1990
20,2001,8,09,21,5,09,19,1901,18,23,9,9,320,320,6111,9711,9,1990
19,1903,6,09,18,5,09,19,1901,18,19,9,9,320,320,6111,9712,12,1991
19,1901,11,09,22,9,09,19,1901,26,36,9,9,320,320,3513,3343,9,1991
19,1901,2,09,9,2,09,19,1901,27,16,9,9,320,320,9712,9711,11,1992
19,1904,3,10,8,10,09,19,1901,999,999,9,9,99,99,9999,9999,4,1993
19,1901,11,09,11,9,09,19,1901,999,22,2,9,320,320,9211,9999,6,1993
1,0108,7,09,22,4,09,19,1901,39,999,9,9,320,320,9712,3343,12,1993
19,1904,11,09,24,8,09,19,1901,36,19,2,2,320,320,9999,9999,12,1993
19,1902,12,09,30,10,09,19,1901,18,19,9,9,320,320,9999,9999,12,1993
19,1901,4,09,1,4,09,19,1901,29,29,9,9,320,320,3412,5221,10,1994
19,1901,12,09,2,12,09,19,1901,22,18,9,9,320,320,9999,9999,8,1994
1,0101,12,09,13,7,09,19,1901,28,20,9,9,320,320,9712,9712,12,1994
19,1903,8,09,13,7,09,19,1901,25,17,9,9,320,320,5221,9711,12,1995
19,1905,5,09,19,3,09,19,1901,28,23,9,9,320,320,9211,9711,5,1995
19,1904,12,09,22,10,09,19,1901,40,18,2,9,320,320,9999,9999,3,1995
19,1901,1,10,4,12,09,19,1901,999,999,9,9,99,99,9999,9999,12,1996
19,1905,8,09,9,7,09,19,1901,29,23,9,9,320,320,9712,9712,7,1996
19,1901,6,09,15,6,09,19,1901,20,21,9,9,320,320,4311,9712,5,1996
18,1805,4,10,12,8,09,19,1901,999,999,9,9,99,99,9999,9999,11,1997
19,1901,3,10,22,12,09,19,1901,999,999,9,9,99,99,9999,9999,4,1997
19,1901,9,09,24,3,09,19,1901,35,18,2,9,320,320,9999,9999,1,1998
19,1903,11,09,9,9,09,19,1901,21,20,9,9,320,320,9999,9999,3,1999
19,1901,8,09,21,7,09,19,1901,40,25,2,9,320,320,9999,9999,10,1999
19,1904,8,09,23,6,09,19,1901,30,31,2,2,320,320,9712,9711,12,1999
19,1903,11,09,30,7,09,19,1901,34,999,9,9,320,320,9999,9999,12,1999
20,2001,12,09,1,9,09,20,2001,25,22,9,9,320,320,4311,2342,5,2000
20,2001,12,09,5,10,09,20,2001,28,28,9,9,320,320,9712,9999,11,2000
20,2007,10,09,8,7,09,20,2001,33,21,2,9,320,320,9999,9999,2,2000
20,2010,9,09,20,6,09,20,2001,24,31,9,9,320,320,9211,3221,6,2000
20,2001,5,10,23,9,09,20,2001,999,999,9,9,99,99,9999,9999,10,2000
20,2001,6,10,9,12,09,20,2001,999,999,9,9,99,99,9999,9999,7,2001
20,2007,11,09,18,9,09,20,2001,999,999,2,2,320,320,9999,9999,4,2001
20,2006,11,09,24,7,09,20,2001,20,23,9,9,320,320,9712,9712,12,2001
20,2008,2,10,19,10,09,20,2001,999,999,9,9,99,99,9999,9999,5,2002
20,2007,12,09,22,7,09,20,2001,22,21,9,2,320,320,9999,9999,9,2002
20,2007,2,10,22,6,09,20,2001,999,999,9,9,99,99,9999,9999,8,2002
20,2001,10,09,13,8,09,20,2001,23,19,9,9,320,320,5221,9999,1,2003
20,2007,7,09,20,7,09,20,2001,27,27,9,9,320,320,9999,9999,1,2003
20,2002,5,09,3,3,09,20,2001,22,17,9,9,320,320,6111,9711,2,2004
20,2004,12,09,7,9,09,20,2001,25,29,9,9,320,320,9712,9712,4,2004
20,2007,3,10,2,12,09,20,2001,999,999,9,9,99,99,9999,9999,2,2005
19,1904,3,09,2,3,09,20,2001,35,37,2,2,320,320,2132,2211,6,2005
20,2007,4,10,9,11,09,20,2001,999,999,9,9,99,99,9999,9999,2,2005
20,2001,4,10,8,10,09,20,2001,999,999,9,9,99,99,9999,9999,7,2006
20,2001,11,09,10,7,09,20,2001,18,23,9,9,320,320,9712,9999,7,2006
20,2008,4,09,16,1,09,20,2001,29,14,9,9,320,320,6111,9711,12,2006
20,2001,10,09,16,9,09,20,2001,30,26,9,9,320,320,2341,9999,7,2006
20,2007,7,09,26,3,09,20,2001,29,26,9,9,320,320,9999,9999,12,2006
20,2001,5,09,27,3,09,20,2001,22,20,9,9,320,320,4311,9999,9,2006
20,2001,2,10,29,12,09,20,2001,999,999,9,9,99,99,9999,9999,7,2006
20,2001,8,09,30,4,09,20,2001,18,18,9,9,320,320,9712,9999,10,2006
20,2001,4,09,24,2,09,20,2001,26,23,9,9,320,320,9712,9712,11,2007
20,2001,12,09,24,8,09,20,2001,21,22,9,9,320,320,9712,9999,4,2007
16,1601,11,09,1,9,09,20,2001,38,32,2,2,320,320,5221,9712,10,2008
20,2008,2,10,3,12,09,20,2001,999,999,9,9,99,99,9999,9999,9,1958
1,0101,7,09,8,6,09,20,2001,26,24,9,9,320,36,4131,9711,9,1959
20,2007,3,10,22,5,09,20,2001,999,999,9,9,99,99,9999,9999,2,1965
20,2001,1,10,27,2,09,20,2001,999,999,9,9,99,99,9999,9999,4,1968
20,2006,4,10,22,9,09,20,2001,999,999,9,9,99,99,9999,9999,5,1975
20,2001,5,09,31,3,09,20,2001,19,18,9,9,320,320,9712,9711,12,1977
20,2001,11,09,17,8,09,20,2001,16,16,9,9,320,320,9211,9999,7,1979
20,2003,12,09,26,6,09,20,2001,36,17,9,9,320,320,6111,9711,5,1980
20,2001,1,10,22,1,09,20,2001,999,999,9,9,99,99,9999,9999,6,1981
20,2001,11,09,5,5,09,20,2001,16,14,9,9,320,320,6111,9999,11,1983
20,2007,9,09,16,6,09,20,2001,23,36,9,9,320,320,9999,9999,12,1983
20,2003,7,09,25,5,09,20,2001,18,15,9,9,320,320,6111,9711,10,1985
20,2007,6,09,3,4,09,20,2001,61,54,2,2,320,320,9999,9999,5,1986
20,2011,7,09,17,6,09,20,2001,25,999,9,2,320,320,2341,4311,9,1987
20,2001,4,09,24,2,09,20,2001,23,19,9,9,320,320,9712,9999,12,1987
1,0101,1,10,21,10,09,20,2001,999,999,9,9,99,99,9999,9999,7,1990
20,2001,11,09,29,6,09,20,2001,24,20,9,9,320,320,6111,9711,2,1990
20,2007,6,09,5,5,09,20,2001,999,999,2,2,320,320,9999,9999,9,1991
20,2001,6,09,5,6,09,20,2001,20,22,9,9,320,320,7231,9999,1,1993
20,2001,2,10,16,11,09,20,2001,999,999,9,9,99,99,9999,9999,12,1993
20,2005,1,10,22,9,09,20,2001,999,999,9,9,99,99,9999,9999,8,1993
20,2001,8,09,31,7,09,20,2001,20,16,9,9,320,320,6111,9999,3,1993
20,2007,2,10,16,11,09,20,2001,999,999,9,9,99,99,9999,9999,12,1994
20,2009,3,10,28,12,09,20,2001,999,999,9,9,99,99,9999,9999,5,1994
19,1901,7,09,1,7,09,20,2001,32,30,2,2,320,320,6111,9711,1,1995
20,2001,6,09,7,4,09,20,2001,999,999,9,9,320,320,6111,9999,12,1995
20,2011,6,09,22,4,09,20,2001,22,999,9,2,320,320,9712,9998,10,1995
20,2001,1,10,28,8,09,20,2001,999,999,9,9,99,99,9999,9999,12,1995
20,2010,12,09,30,10,09,20,2001,24,31,9,9,320,320,9211,2221,5,1995
20,2007,7,09,11,5,09,20,2001,25,28,9,2,320,320,9999,9711,9,1996
20,2001,12,09,17,8,09,20,2001,20,22,9,9,320,320,3119,9999,8,1996
1,0108,2,10,28,4,09,20,2001,999,999,9,9,99,99,9999,9999,1,1996
20,2001,12,09,13,11,09,20,2001,22,21,9,9,320,320,9999,9999,5,1997
20,2001,3,10,29,6,09,20,2001,999,999,9,9,99,99,9999,9999,1,1997
20,2001,1,10,15,10,09,20,2001,999,999,9,9,99,99,9999,9999,12,1998
20,2007,11,09,17,9,09,20,2001,23,20,9,9,320,320,9999,9999,11,1998
20,2007,3,10,22,9,09,20,2001,999,999,9,9,99,99,9999,9999,6,1998
20,2001,5,10,27,7,09,20,2001,999,999,9,9,99,99,9999,9999,3,1998
20,2008,10,09,1,7,09,20,2001,35,25,2,2,320,320,6111,9711,11,1999
20,2001,5,10,1,10,09,20,2001,999,999,9,9,99,99,9999,9999,8,1999
20,2007,5,10,16,10,09,20,2001,999,999,9,9,99,99,9999,9999,11,1999
20,2007,2,10,22,12,09,20,2001,999,999,9,9,99,99,9999,9999,10,1999
20,2008,2,09,28,1,09,20,2001,32,20,9,9,320,320,6111,9712,12,1999
20,2001,11,09,29,6,09,20,2001,999,19,9,9,320,320,9712,9999,7,1999
20,2002,11,09,30,7,09,20,2001,999,33,9,9,320,320,6111,9711,4,1999
21,2101,6,09,7,5,09,21,2101,16,14,9,9,320,320,7112,9711,10,2000
21,2106,10,09,7,9,09,21,2101,25,25,9,9,320,320,6111,9711,7,2001
21,2101,8,09,13,7,09,21,2101,23,17,9,9,320,320,9712,9712,5,2001
21,2106,9,09,22,7,09,21,2101,999,999,2,2,320,320,6111,9711,5,2001
21,2101,12,09,4,11,09,21,2101,19,23,9,9,320,320,2341,9712,3,2002
21,2101,5,09,7,4,09,21,2101,24,17,9,9,320,320,6111,9711,7,2002
21,2101,2,09,8,1,09,21,2101,40,29,9,9,320,320,9211,9711,5,2002
21,2101,7,09,16,6,09,21,2101,26,24,9,9,320,320,4311,4311,12,2002
21,2101,1,10,17,12,09,21,2101,999,999,9,9,99,99,9999,9999,8,2003
21,2101,6,10,17,12,09,21,2101,999,999,9,9,99,99,9999,9999,8,2003
21,2101,11,09,21,7,09,21,2101,20,14,9,9,320,320,7212,9712,10,2003
1,0108,3,10,28,12,09,21,2101,999,999,9,9,99,99,9999,9999,5,2003
21,2101,11,09,23,10,09,21,2101,34,29,9,9,320,320,9999,2341,1,2004
21,2102,9,09,17,8,09,21,2101,26,26,9,9,320,320,9999,9999,12,2005
21,2101,2,09,27,1,09,21,2101,28,28,9,9,320,320,9712,2341,3,2005
21,2101,6,09,14,5,09,21,2101,27,26,9,9,320,320,3114,9712,11,2006
2,0207,2,09,15,1,09,21,2101,999,19,2,9,320,320,3412,9711,2,2006
21,2101,4,09,17,3,09,21,2101,25,21,9,9,320,320,9712,2341,5,2006
21,2101,6,09,25,5,09,21,2101,19,17,9,9,320,320,9712,9712,12,2006
21,2101,8,09,28,7,09,21,2101,19,18,9,9,320,320,9712,9712,8,2006
21,2101,6,09,3,3,09,21,2101,30,21,9,9,320,320,7231,9711,12,2007
21,2101,11,09,12,8,09,21,2101,37,18,9,9,320,320,9712,5142,6,2007
21,2101,9,09,17,7,09,21,2101,16,18,9,9,320,320,9712,9712,1,2007
21,2101,2,10,28,12,09,21,2101,999,999,9,9,99,99,9999,9999,4,2007
21,2106,10,09,23,6,09,21,2101,999,999,2,2,320,320,6111,9711,2,1963
21,2101,12,09,23,10,09,21,2101,19,19,9,9,320,320,7531,7531,7,1966
1,0101,9,09,27,3,09,21,2101,999,999,9,9,320,320,5221,2341,3,1971
21,2101,4,09,17,3,09,21,2101,22,24,9,9,320,320,7531,9712,4,1972
21,2101,5,09,2,4,09,21,2101,23,16,9,9,320,320,6111,9711,3,1976
22,2206,10,09,2,9,09,21,2101,22,16,9,9,320,320,9999,9999,10,1981
21,2106,12,09,8,10,09,21,2101,999,999,2,2,320,320,6111,9711,1,1981
22,2201,4,09,19,2,09,21,2101,30,29,9,9,320,320,7536,9999,2,1981
21,2101,7,09,5,6,09,21,2101,18,20,9,9,320,320,9211,9711,8,1982
21,2101,7,09,19,6,09,21,2101,29,17,9,9,320,320,9211,9711,6,1983
21,2101,11,09,13,10,09,21,2101,18,15,9,9,320,320,9211,9711,4,1985
21,2106,12,09,21,8,09,21,2101,42,37,2,2,320,320,6111,9711,6,1987
21,2101,6,10,5,10,09,21,2101,999,999,9,9,99,99,9999,9999,4,1988
21,2101,1,09,8,1,09,21,2101,21,20,9,9,320,320,9712,9712,10,1988
21,2101,2,09,2,1,09,21,2101,22,26,9,9,320,320,8322,2341,4,1989
21,2101,9,09,2,7,09,21,2101,19,14,9,9,320,320,9211,9711,8,1989
22,2203,1,10,17,12,09,21,2101,999,999,9,9,99,99,9999,9999,11,1989
21,2101,2,09,20,1,09,21,2101,20,22,9,9,320,320,9712,9712,12,1989
21,2102,1,10,11,12,09,21,2101,999,999,9,9,99,99,9999,9999,7,1990
21,2107,10,09,17,6,09,21,2101,19,31,9,2,320,320,9999,9999,11,1991
21,2101,10,09,2,9,09,21,2101,20,15,9,9,320,320,9211,9999,10,1992
21,2101,9,09,6,8,09,21,2101,20,19,9,9,320,320,9712,9711,9,1993
1,0101,12,09,7,10,09,21,2101,23,999,9,9,320,320,9999,9999,6,1993
21,2102,8,09,10,7,09,21,2101,19,17,9,9,320,320,6111,9711,10,1993
21,2101,1,10,14,12,09,21,2101,999,999,9,9,99,99,9999,9999,4,1993
6,0602,2,09,22,1,09,21,2101,40,21,9,9,320,320,7231,9712,9,1993
6,0602,2,09,22,1,09,21,2101,40,21,9,9,320,320,7231,9712,9,1993
6,0602,2,09,22,1,09,21,2101,40,21,9,9,320,320,7231,9712,9,1993
6,0602,2,09,22,1,09,21,2101,40,21,9,9,320,320,7231,9712,9,1993
6,0602,2,09,22,1,09,21,2101,40,21,9,9,320,320,7231,9712,9,1993
20,2001,4,09,27,3,09,21,2101,23,26,9,9,320,320,9712,9999,7,1993
21,2101,4,09,5,3,09,21,2101,31,23,9,9,320,320,9712,3343,5,1994
21,2101,9,09,24,7,09,21,2101,18,18,9,9,320,320,7512,9712,12,1995
21,2101,4,09,25,3,09,21,2101,19,16,9,9,320,320,9211,9711,1,1995
21,2101,4,09,11,3,09,21,2101,34,26,9,9,320,320,9712,9711,4,1996
21,2101,7,09,11,6,09,21,2101,22,15,9,9,320,320,9712,9712,6,1996
21,2106,12,09,22,9,09,21,2101,999,999,2,2,320,320,6111,9711,4,1996
21,2101,1,10,27,3,09,21,2101,999,999,9,9,99,99,9999,9999,3,1996
1,0108,12,09,12,11,09,21,2101,27,999,9,9,320,320,9712,9712,9,1997
21,2101,1,10,23,12,09,21,2101,999,999,9,9,99,99,9999,9999,1,1997
21,2101,11,09,14,9,09,21,2101,21,15,9,9,320,320,9712,9712,8,1998
21,2101,11,09,14,10,09,21,2101,24,19,9,9,320,320,2341,2341,1,1998
21,2101,3,09,16,2,09,21,2101,36,15,9,9,320,320,6111,9712,10,1999
21,2101,2,09,27,1,09,21,2101,23,22,9,9,320,320,8322,9712,7,1999
21,2101,3,09,27,1,09,21,2101,36,17,9,9,320,320,7319,9711,3,1999
21,2101,3,09,27,2,09,21,2101,36,17,9,9,320,320,7319,9711,3,1999
21,2101,11,09,30,10,09,21,2101,24,19,9,9,320,320,5221,3314,12,1999
22,2201,4,09,3,3,09,22,2201,21,18,9,9,320,320,9999,9999,10,2000
22,2214,4,09,6,4,09,22,2201,30,24,9,9,320,320,6111,9711,5,2000
