DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ
1,0101,1,2013,10,9,1,0101,999,999,9,9,320,320,9,9,7323,9711
1,0101,2,2013,24,10,1,0101,999,999,9,9,320,320,9,9,7323,9711
1,0101,3,2012,16,1,1,0101,999,999,9,9,320,320,1,1,7411,9711
19,1904,7,2012,21,5,19,1901,50,999,2,9,320,320,2,9,7411,9711
5,0510,5,2012,16,3,5,0501,53,53,2,2,320,320,3,2,7411,9711
12,1219,12,2012,3,2,12,1219,37,35,2,2,320,320,4,3,7411,9711
16,1604,7,2012,13,6,21,2101,999,999,9,9,320,320,9,9,7411,9711
19,1904,4,2012,15,3,19,1901,28,19,2,2,320,320,2,9,7412,9711
6,0602,11,2012,3,8,1,0101,31,32,9,2,320,320,2,3,7512,9711
14,1415,1,2013,24,8,1,0115,49,49,1,1,320,320,2,2,7512,9711
1,0101,5,2012,20,3,1,0101,999,999,9,9,320,320,9,9,7512,9711
11,1102,4,2012,6,3,11,1101,999,999,9,9,320,320,9,9,7512,9711
1,0108,10,2012,24,7,1,0108,999,999,9,9,320,320,9,9,7512,9711
1,0115,6,2012,15,2,1,0115,999,999,9,9,320,320,9,9,7512,9711
1,0115,6,2012,27,3,1,0115,999,999,9,9,320,320,9,9,7512,9711
1,0115,8,2012,3,2,1,0115,999,999,9,9,320,320,9,9,7512,9711
9,0920,10,2012,28,9,9,0920,999,999,9,9,320,320,9,9,7512,9711
8,0801,2,2013,26,12,8,0801,34,25,1,1,320,320,1,2,7531,9711
16,1601,4,2012,9,1,16,1601,999,999,9,9,320,320,1,9,7531,9711
22,2202,10,2012,23,8,22,2202,58,36,2,2,320,320,2,2,7531,9711
7,0704,3,2012,17,1,7,0704,999,999,1,1,320,320,9,9,7531,9711
11,1107,10,2012,30,7,11,1101,999,999,9,9,320,320,9,1,7531,9711
13,1326,3,2012,3,2,13,1301,999,999,9,9,320,320,9,9,7531,9711
12,1215,4,2013,16,1,12,1215,999,999,9,9,320,320,9,9,7531,9711
1,0109,7,2012,2,2,1,0101,999,43,1,1,320,320,9,1,7533,9711
21,2106,3,2012,24,1,21,2101,999,999,9,9,222,320,9,9,7534,9711
21,2101,2,2012,18,1,17,1712,999,999,9,9,222,320,9,9,7534,9711
1,0101,12,2012,19,7,1,0115,999,999,9,9,320,320,9,9,7534,9711
9,0914,2,2012,27,1,9,0901,43,39,1,1,320,320,3,2,7536,9711
9,0914,12,2012,29,10,9,0901,44,40,1,1,320,320,3,2,7536,9711
1,0101,9,2012,2,7,1,0101,999,999,9,9,320,320,9,9,7536,9711
9,0901,2,2013,7,6,9,0901,999,999,9,9,320,320,9,9,7536,9711
1,0101,6,2012,22,5,1,0101,999,999,9,9,320,320,1,1,8152,9711
1,0101,7,2012,14,5,1,0101,999,999,9,9,320,320,1,9,8152,9711
1,0101,9,2012,16,3,1,0101,999,999,9,9,320,320,1,1,8152,9711
8,0801,10,2012,4,9,8,0801,999,999,9,9,320,320,1,1,8152,9711
8,0801,3,2013,2,11,8,0801,999,999,9,9,320,320,1,1,8152,9711
8,0801,7,2012,3,5,8,0801,56,48,9,1,320,320,1,2,8152,9711
7,0705,6,2013,2,11,7,0701,20,18,1,1,320,320,2,2,8152,9711
8,0806,7,2012,27,6,8,0801,21,20,1,1,320,320,2,1,8152,9711
9,0902,5,2012,26,3,9,0901,34,38,2,2,320,320,2,2,8152,9711
4,0406,1,2013,12,10,4,0401,36,999,1,9,320,320,3,9,8152,9711
8,0805,5,2012,20,3,8,0801,26,21,1,1,320,320,4,3,8152,9711
1,0101,5,2012,15,3,1,0101,999,999,9,9,320,320,9,9,8152,9711
1,0115,12,2012,24,2,1,0101,999,999,9,9,320,320,9,9,8152,9711
8,0801,10,2012,3,9,8,0801,34,27,1,1,320,320,9,1,8152,9711
9,0902,8,2012,20,7,9,0901,999,999,9,9,320,320,9,9,8152,9711
4,0413,8,2012,18,6,4,0401,38,42,2,2,320,320,2,2,8189,9711
17,1710,4,2013,26,12,17,1705,28,23,2,2,320,320,3,2,8189,9711
18,1801,7,2012,25,6,18,1801,89,61,2,2,320,320,9,9,8189,9711
1,0115,8,2012,26,6,1,0115,999,999,9,9,320,320,9,9,8189,9711
1,0101,2,2013,20,9,1,0101,999,999,9,9,320,320,9,9,8189,9711
13,1305,3,2013,7,11,13,1312,21,20,2,2,320,320,1,2,8322,9711
1,0101,4,2012,19,1,1,0101,32,32,9,9,320,320,1,1,8322,9711
1,0101,6,2013,23,1,9,0901,66,999,9,9,320,320,2,9,8322,9711
2,0205,11,2012,21,8,2,0201,31,39,2,2,320,320,2,1,8322,9711
3,0303,8,2012,15,2,3,0301,40,36,9,2,320,320,2,2,8322,9711
19,1903,10,2012,21,8,1,0101,64,999,2,9,320,320,2,9,8322,9711
1,0116,9,2012,26,6,1,0116,50,999,2,9,320,320,2,9,8322,9711
1,0102,1,2013,2,10,1,0101,34,32,2,2,320,320,3,2,8322,9711
17,1705,2,2013,14,1,17,1705,34,999,2,9,320,320,3,9,8322,9711
6,0608,8,2012,13,3,6,0601,31,21,2,2,320,320,3,2,8322,9711
16,1601,11,2012,4,10,16,1601,58,999,2,9,320,320,3,9,8322,9711
22,2201,4,2012,26,1,22,2201,35,31,2,1,320,320,4,2,8322,9711
1,0108,11,2012,12,1,1,0108,999,999,9,9,320,320,9,9,8322,9711
15,1501,4,2012,21,2,15,1501,999,49,9,2,320,320,9,4,8322,9711
13,1320,7,2012,2,5,13,1301,38,24,2,2,320,320,9,9,8322,9711
1,0101,3,2013,30,3,1,0101,999,999,9,9,320,320,9,9,8322,9711
10,1004,8,2012,30,5,10,1001,55,51,9,9,320,320,9,9,8322,9711
1,0101,4,2012,12,1,1,0101,999,999,9,9,320,320,9,9,8322,9711
1,0101,12,2012,24,7,1,0101,999,999,9,9,320,320,9,9,8322,9711
7,0701,3,2013,5,6,7,0701,999,44,9,2,320,320,9,3,8322,9711
9,0923,6,2013,7,9,9,0901,999,999,9,9,320,320,9,9,8322,9711
10,1002,10,2012,20,8,10,1001,999,999,9,9,320,320,9,9,8322,9711
1,0101,2,2013,14,11,1,0115,999,999,9,9,320,320,9,9,8322,9711
12,1216,7,2012,24,5,12,1215,999,999,9,9,320,320,9,9,8322,9711
9,0917,8,2012,18,6,9,0920,999,999,2,2,320,320,9,9,8322,9711
1,0101,11,2012,5,6,1,0101,999,999,9,9,320,320,9,9,8322,9711
9,0920,12,2012,20,3,9,0920,23,20,2,2,320,320,3,3,8332,9711
6,0609,1,2013,15,10,6,0601,999,999,9,9,320,320,9,9,8341,9711
1,0115,4,2012,20,3,1,0115,32,23,2,9,320,320,3,3,8343,9711
13,1301,12,2012,9,10,13,1301,22,18,9,2,320,320,1,3,9211,9711
10,1008,8,2012,26,6,10,1001,31,27,9,1,320,320,1,9,9211,9711
9,0914,1,2013,22,10,9,0901,36,35,1,1,320,320,1,1,9211,9711
7,0701,8,2012,22,5,7,0701,39,37,1,1,320,320,1,1,9211,9711
7,0701,11,2012,17,10,7,0701,43,44,1,1,320,320,1,2,9211,9711
10,1010,6,2012,26,4,10,1010,46,41,9,2,320,320,1,2,9211,9711
16,1601,3,2012,2,2,16,1601,64,39,1,1,320,320,1,2,9211,9711
10,1020,10,2012,23,8,10,1001,68,62,2,2,320,320,1,1,9211,9711
9,0914,2,2013,27,12,9,0901,999,999,9,1,320,320,1,1,9211,9711
10,1020,8,2012,21,3,10,1001,999,999,9,9,320,320,1,9,9211,9711
1,0101,1,2013,1,3,1,0101,999,999,9,9,320,320,1,1,9211,9711
9,0921,3,2012,9,1,12,1215,999,33,1,1,320,320,1,2,9211,9711
15,1507,7,2012,23,3,15,1507,58,53,9,2,320,320,1,1,9211,9711
2,0205,11,2012,2,2,2,0201,39,32,2,2,320,320,1,2,9211,9711
20,2011,5,2012,6,4,1,0101,999,999,9,9,320,320,1,1,9211,9711
8,0805,7,2012,3,4,8,0801,22,30,1,1,320,320,2,2,9211,9711
1,0101,1,2013,22,8,1,0101,999,31,2,2,320,320,2,2,9211,9711
12,1218,11,2012,27,8,9,0920,27,28,2,2,320,320,2,2,9211,9711
10,1003,12,2012,5,11,1,0101,39,35,2,2,320,320,2,2,9211,9711
9,0921,7,2012,8,5,9,0920,42,42,2,2,320,320,2,2,9211,9711
6,0602,10,2012,2,8,6,0601,46,999,2,2,320,320,2,9,9211,9711
16,1601,7,2012,22,3,16,1601,47,45,1,1,320,320,2,2,9211,9711
6,0604,6,2012,15,3,6,0604,51,48,2,2,320,320,2,1,9211,9711
15,1501,1,2013,3,10,15,1501,52,48,2,2,320,320,2,2,9211,9711
10,1006,5,2012,18,4,10,1001,64,35,1,1,320,320,2,2,9211,9711
9,0921,3,2013,18,12,10,1001,69,63,2,2,320,320,2,1,9211,9711
9,0920,1,2013,9,11,9,0920,24,18,2,2,320,320,2,2,9211,9711
11,1107,10,2012,23,8,10,1001,29,23,2,2,320,320,2,2,9211,9711
4,0410,9,2012,22,5,4,0401,30,999,1,9,320,320,2,9,9211,9711
9,0920,4,2012,12,3,9,0920,36,18,2,2,320,320,2,2,9211,9711
10,1004,1,2013,11,12,10,1001,39,33,1,1,320,320,2,1,9211,9711
20,2001,6,2012,2,4,20,2001,62,56,2,2,320,320,2,9,9211,9711
19,1904,12,2012,6,8,19,1901,64,55,2,2,320,320,2,2,9211,9711
12,1215,2,2013,26,7,22,2201,999,999,2,2,320,320,2,2,9211,9711
9,0916,8,2012,3,5,9,0901,41,37,2,1,320,320,3,1,9211,9711
22,2217,5,2012,6,2,22,2201,29,27,2,2,320,320,3,2,9211,9711
7,0704,2,2013,13,11,7,0701,999,999,1,1,320,320,9,9,9211,9711
10,1008,10,2012,3,7,10,1001,30,29,9,9,320,320,9,9,9211,9711
10,1009,2,2013,23,10,10,1001,65,56,1,1,320,320,9,9,9211,9711
1,0101,8,2012,5,6,1,0101,999,999,9,9,320,320,9,9,9211,9711
1,0107,11,2012,8,10,1,0101,999,999,9,9,320,320,9,9,9211,9711
22,2212,3,2013,1,10,1,0101,999,999,9,9,320,320,9,9,9211,9711
6,0601,11,2012,2,10,6,0601,999,999,9,9,320,320,9,9,9211,9711
6,0602,6,2013,30,11,6,0601,999,999,9,9,320,320,9,9,9211,9711
9,0901,6,2012,24,1,9,0901,999,999,9,9,320,320,9,9,9211,9711
10,1001,5,2012,27,4,10,1001,999,999,9,9,320,320,9,9,9211,9711
10,1020,4,2013,12,12,10,1001,999,999,9,9,320,320,9,9,9211,9711
14,1412,4,2012,23,3,14,1401,999,999,9,9,320,320,9,9,9211,9711
16,1601,7,2012,8,2,16,1601,999,999,9,9,320,320,9,9,9211,9711
16,1601,12,2012,30,11,16,1601,999,999,9,9,320,320,9,9,9211,9711
16,1603,12,2012,16,11,16,1601,999,999,9,9,320,320,9,9,9211,9711
18,1805,2,2013,26,10,20,2001,999,999,9,9,320,320,9,9,9211,9711
10,1004,8,2012,20,7,10,1004,999,999,9,9,320,320,9,9,9211,9711
7,0709,11,2012,26,10,7,0709,999,999,9,9,320,320,9,9,9211,9711
14,1413,10,2012,5,9,14,1413,999,999,9,9,320,320,9,9,9211,9711
1,0115,1,2013,30,10,1,0115,999,999,9,9,320,320,9,9,9211,9711
1,0115,7,2012,14,7,1,0115,999,999,9,9,320,320,9,9,9211,9711
9,0920,3,2012,30,1,9,0920,999,999,2,2,320,320,9,9,9211,9711
9,0920,5,2012,19,3,9,0920,999,999,9,9,320,320,9,9,9211,9711
12,1212,2,2013,21,9,9,0920,999,32,9,2,320,320,9,2,9211,9711
12,1212,5,2012,18,1,9,0920,999,999,9,9,320,320,9,9,9211,9711
5,0501,1,2013,8,8,5,0501,44,39,2,2,320,320,9,3,9211,9711
1,0101,3,2013,14,12,1,0101,999,999,9,9,320,320,9,9,9211,9711
6,0601,10,2012,13,6,6,0601,999,999,9,9,320,320,9,9,9211,9711
16,1601,7,2012,2,3,16,1601,999,999,9,9,320,320,9,9,9211,9711
1,0101,5,2012,20,3,1,0108,999,999,9,9,320,320,9,9,9211,9711
21,2101,4,2013,22,11,21,2101,30,23,9,1,320,320,9,2,9211,9711
21,2101,4,2013,19,4,21,2101,999,999,9,9,320,320,9,9,9211,9711
20,2011,6,2012,8,5,1,0101,999,999,9,9,320,320,9,9,9211,9711
1,0101,5,2012,22,3,1,0101,999,999,9,9,320,320,9,9,9211,9711
20,2011,5,2012,30,3,1,0101,999,999,9,9,320,320,9,9,9211,9711
21,2101,8,2012,20,4,1,0101,999,999,9,9,320,320,9,9,9211,9711
2,0201,1,2013,10,10,2,0201,999,999,9,9,320,320,9,9,9211,9711
2,0201,8,2012,7,6,2,0201,999,999,9,9,320,320,9,9,9211,9711
9,0916,1,2013,23,10,9,0901,999,44,9,2,320,320,9,4,9211,9711
18,1801,7,2012,21,6,18,1801,999,50,9,9,320,320,9,9,9211,9711
18,1804,11,2012,28,8,18,1801,999,999,9,9,320,320,9,9,9211,9711
19,1905,7,2012,26,1,19,1901,999,999,9,9,320,320,9,9,9211,9711
20,2008,4,2013,3,8,20,2001,999,999,2,2,320,320,9,9,9211,9711
21,2101,2,2012,13,1,21,2101,999,999,9,9,320,320,9,9,9211,9711
21,2101,6,2012,8,5,21,2101,999,999,9,9,320,320,9,9,9211,9711
21,2101,7,2012,30,5,21,2101,999,999,9,9,320,320,9,9,9211,9711
21,2101,8,2012,26,7,21,2101,999,999,9,9,320,320,9,9,9211,9711
21,2101,10,2012,31,8,21,2101,999,40,9,1,320,320,9,1,9211,9711
20,2011,5,2012,18,4,22,2201,999,999,9,9,320,320,9,9,9211,9711
22,2201,10,2012,25,7,22,2201,999,999,9,9,320,320,9,9,9211,9711
22,2201,12,2012,26,11,22,2201,999,47,9,1,320,320,9,1,9211,9711
22,2202,3,2012,20,3,22,2201,999,999,9,9,320,320,9,9,9211,9711
22,2203,7,2012,15,5,22,2201,999,999,9,9,320,320,9,9,9211,9711
22,2205,4,2013,26,12,22,2201,999,73,9,9,320,320,9,1,9211,9711
22,2210,9,2012,9,8,22,2201,999,999,9,9,320,320,9,9,9211,9711
22,2212,11,2012,9,11,22,2201,999,999,9,9,320,320,9,9,9211,9711
22,2202,5,2012,24,4,22,2202,999,999,9,9,320,320,9,9,9211,9711
22,2202,12,2012,31,10,22,2202,999,999,9,9,320,320,9,9,9211,9711
17,1701,2,2013,25,11,17,1703,999,999,9,9,320,320,9,9,9211,9711
21,2103,3,2012,1,2,21,2103,999,999,9,9,320,320,9,9,9211,9711
21,2103,11,2012,19,9,21,2103,999,999,9,9,320,320,9,9,9211,9711
16,1601,6,2012,23,4,16,1601,999,45,9,1,320,320,9,2,9313,9711
1,0101,11,2012,2,5,1,0101,37,38,2,1,320,320,1,1,9333,9711
1,0101,11,2012,28,8,1,0101,35,32,1,1,320,320,2,2,9333,9711
6,0608,7,2012,27,4,6,0601,999,999,9,9,320,320,9,9,9333,9711
1,0101,5,2012,23,3,1,0101,999,999,9,9,320,320,9,9,9621,9711
12,1218,4,2013,10,10,10,1001,999,999,2,2,320,320,1,9,9711,9711
12,1201,11,2012,19,6,12,1201,999,999,2,2,320,320,1,1,9712,9711
1,0101,5,2012,2,3,1,0101,999,35,9,2,320,320,1,2,9712,9711
1,0101,11,2012,8,6,1,0101,999,24,9,9,320,320,1,1,9712,9711
17,1710,3,2013,10,10,17,1703,21,22,2,2,320,320,1,1,9712,9711
5,0501,12,2012,15,10,5,0501,23,29,9,2,320,320,1,2,9712,9711
22,2211,1,2013,26,12,22,2201,30,999,9,9,320,320,1,9,9712,9711
5,0511,11,2012,28,9,1,0101,34,39,9,9,320,320,1,1,9712,9711
14,1401,5,2012,6,3,14,1401,40,34,9,1,320,320,1,1,9712,9711
20,2001,4,2012,14,2,20,2001,41,30,2,2,320,320,1,1,9712,9711
1,0108,8,2012,18,7,1,0101,42,52,9,9,320,320,1,1,9712,9711
9,0901,9,2012,13,8,9,0901,45,41,9,2,320,320,1,4,9712,9711
1,0115,2,2013,13,12,1,0115,45,27,9,2,320,320,1,4,9712,9711
11,1101,5,2012,6,3,11,1101,49,24,9,9,320,320,1,1,9712,9711
1,0101,10,2012,12,7,1,0101,54,29,2,2,320,320,1,1,9712,9711
21,2101,1,2013,22,11,21,2101,60,56,9,9,320,320,1,1,9712,9711
9,0909,12,2012,16,11,9,0901,999,999,9,9,320,320,1,9,9712,9711
10,1020,9,2012,20,7,10,1001,999,999,9,9,320,320,1,9,9712,9711
11,1102,7,2012,26,6,11,1101,999,999,9,9,320,320,1,9,9712,9711
11,1107,1,2013,31,10,11,1101,999,999,9,9,320,320,1,1,9712,9711
16,1601,5,2012,25,1,16,1601,999,18,9,2,320,320,1,3,9712,9711
16,1601,10,2012,3,5,16,1601,999,999,9,9,320,320,1,1,9712,9711
5,0502,9,2012,3,8,5,0502,999,999,9,9,320,320,1,9,9712,9711
17,1710,2,2013,3,10,17,1705,999,999,9,9,320,320,1,9,9712,9711
1,0101,10,2012,11,6,17,1712,999,999,2,2,320,320,1,1,9712,9711
15,1501,8,2012,1,6,15,1501,24,25,2,2,320,320,2,1,9712,9711
4,0406,12,2012,3,7,4,0401,27,20,1,1,320,320,2,2,9712,9711
16,1609,3,2012,18,1,16,1601,32,22,1,1,320,320,2,2,9712,9711
11,1102,6,2012,30,3,11,1102,32,30,1,1,320,320,2,2,9712,9711
13,1301,12,2012,15,11,13,1301,36,36,9,9,320,320,2,2,9712,9711
8,0803,3,2013,11,12,8,0801,19,19,1,1,320,320,3,2,9712,9711
1,0101,3,2012,23,1,1,0101,22,23,2,2,320,320,3,3,9712,9711
5,0502,3,2013,29,10,5,0502,25,22,2,2,320,320,3,3,9712,9711
11,1107,8,2012,6,7,11,1101,40,50,1,9,320,320,3,9,9712,9711
12,1229,4,2013,13,1,12,1201,42,999,2,9,320,320,3,9,9712,9711
7,0704,11,2012,28,9,7,0704,47,34,1,1,320,320,3,1,9712,9711
1,0108,9,2012,24,7,1,0108,999,999,9,9,320,320,3,3,9712,9711
18,1801,5,2012,15,2,18,1801,20,29,2,2,320,320,4,9,9712,9711
22,2205,8,2012,25,7,22,2201,22,25,2,2,320,320,4,2,9712,9711
1,0114,8,2012,11,7,1,0115,22,22,2,2,320,320,4,2,9712,9711
1,0101,1,2013,4,10,1,0101,24,21,2,2,320,320,4,3,9712,9711
7,0704,10,2012,3,9,7,0701,25,22,1,1,320,320,4,1,9712,9711
1,0101,10,2012,27,7,1,0101,26,26,2,2,320,320,4,4,9712,9711
17,1712,8,2012,10,5,17,1712,26,27,1,2,320,320,4,2,9712,9711
10,1002,9,2012,5,7,10,1001,31,35,2,2,320,320,4,3,9712,9711
12,1215,7,2012,9,4,12,1215,40,34,2,2,320,320,4,2,9712,9711
1,0101,1,2013,15,11,1,0101,45,46,2,2,320,320,4,5,9712,9711
12,1215,5,2012,9,3,12,1215,45,999,2,9,320,320,4,9,9712,9711
1,0101,9,2012,7,2,1,0101,50,999,2,9,320,320,4,9,9712,9711
9,0920,8,2012,8,8,9,0920,50,41,2,2,320,320,4,4,9712,9711
22,2203,3,2012,13,2,22,2201,999,999,2,2,320,320,4,3,9712,9711
1,0102,1,2013,26,10,1,0101,26,34,2,2,320,320,4,4,9712,9711
9,0901,7,2012,10,2,9,0901,26,20,2,2,320,320,4,4,9712,9711
20,2011,12,2012,24,10,22,2201,23,25,2,2,320,320,5,4,9712,9711
1,0114,6,2012,18,1,1,0114,15,25,2,2,320,320,9,4,9712,9711
8,0801,4,2012,6,3,8,0801,22,19,9,9,320,320,9,9,9712,9711
9,0920,11,2012,16,10,9,0920,22,23,2,2,320,320,9,9,9712,9711
1,0102,3,2012,25,1,1,0101,27,31,2,2,320,320,9,3,9712,9711
10,1001,10,2012,26,7,10,1001,27,23,9,9,320,320,9,9,9712,9711
22,2208,4,2012,9,1,22,2201,29,28,2,2,320,320,9,9,9712,9711
11,1105,7,2012,5,6,11,1105,29,31,9,1,320,320,9,2,9712,9711
1,0102,1,2013,2,10,1,0101,34,32,2,2,320,320,9,2,9712,9711
18,1805,7,2012,13,6,1,0101,34,33,2,2,320,320,9,9,9712,9711
10,1001,3,2013,7,11,10,1001,34,29,2,2,320,320,9,9,9712,9711
18,1801,5,2012,16,5,18,1801,34,29,9,9,320,320,9,2,9712,9711
19,1903,11,2012,12,10,19,1901,34,37,2,2,320,320,9,9,9712,9711
17,1711,4,2012,13,2,17,1703,34,19,9,9,320,320,9,9,9712,9711
9,0920,11,2012,5,7,9,0920,39,35,2,2,320,320,9,9,9712,9711
9,0902,1,2013,5,11,9,0901,42,36,2,2,320,320,9,9,9712,9711
18,1801,10,2012,13,8,18,1801,46,43,2,2,320,320,9,9,9712,9711
1,0101,8,2012,13,1,22,2201,999,999,9,9,320,320,9,9,9712,9711
1,0101,3,2012,1,2,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,3,2013,3,10,1,0101,999,40,9,2,320,320,9,2,9712,9711
1,0101,4,2012,16,3,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,5,2012,1,3,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,5,2012,17,1,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,6,2012,2,5,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,6,2012,17,4,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,6,2012,22,2,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,7,2012,6,2,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,7,2012,16,5,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,7,2012,19,1,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,7,2012,20,3,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,7,2012,30,3,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,8,2012,12,7,1,0101,999,33,9,2,320,320,9,5,9712,9711
1,0101,8,2012,19,6,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,8,2012,30,5,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,9,2012,2,5,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,9,2012,9,4,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,9,2012,20,3,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,9,2012,21,2,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,9,2012,21,6,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,10,2012,4,7,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,10,2012,8,8,1,0101,999,999,9,9,320,320,9,1,9712,9711
1,0101,10,2012,11,6,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,10,2012,21,6,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,10,2012,24,7,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,12,2012,7,9,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,12,2012,11,10,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0101,12,2012,29,8,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0108,7,2012,22,3,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0108,7,2012,29,3,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0108,7,2012,30,4,1,0101,999,21,9,9,320,320,9,1,9712,9711
1,0115,12,2012,1,8,1,0101,999,999,9,9,320,320,9,9,9712,9711
1,0116,11,2012,27,9,1,0101,999,999,9,9,320,320,9,9,9712,9711
4,0403,12,2012,15,3,1,0101,999,999,9,9,320,320,9,9,9712,9711
7,0704,7,2012,23,4,1,0101,999,999,9,9,320,320,9,9,9712,9711
3,0304,3,2013,29,10,3,0301,999,999,9,9,320,320,9,9,9712,9711
5,0501,11,2012,17,8,5,0501,999,999,9,9,320,222,9,9,9712,9711
6,0601,1,2013,2,11,6,0601,999,999,9,9,320,320,9,9,9712,9711
7,0701,12,2012,10,10,7,0701,999,999,9,9,320,320,9,9,9712,9711
8,0801,7,2012,4,6,8,0801,999,999,9,9,320,320,9,9,9712,9711
9,0901,6,2012,14,2,9,0901,999,999,9,9,320,320,9,9,9712,9711
9,0904,5,2012,28,2,9,0901,999,999,9,9,320,320,9,9,9712,9711
9,0923,1,2013,25,10,9,0901,999,999,9,9,320,320,9,9,9712,9711
9,0923,12,2012,25,10,9,0901,999,999,9,9,320,320,9,9,9712,9711
9,0916,9,2012,6,7,10,1001,999,999,9,9,320,320,9,9,9712,9711
10,1003,11,2012,7,8,10,1001,999,999,9,9,320,320,9,9,9712,9711
10,1005,1,2013,13,9,10,1001,999,39,9,9,320,320,9,1,9712,9711
10,1010,9,2012,16,8,10,1001,999,999,9,9,320,320,9,9,9712,9711
10,1020,2,2012,8,2,10,1001,999,999,9,9,320,320,9,9,9712,9711
10,1020,12,2012,9,10,10,1001,999,999,9,9,320,320,9,9,9712,9711
11,1107,6,2013,26,9,11,1101,999,999,9,9,320,320,9,9,9712,9711
11,1109,4,2012,5,3,11,1101,999,26,9,1,320,320,9,1,9712,9711
13,1332,4,2012,19,3,13,1301,999,23,9,2,320,320,9,2,9712,9711
15,1501,4,2012,23,1,15,1501,999,999,9,9,320,320,9,9,9712,9711
16,1601,6,2012,13,4,16,1601,999,36,9,2,320,320,9,2,9712,9711
16,1601,11,2012,15,3,16,1601,999,999,9,2,320,320,9,1,9712,9711
18,1801,7,2012,25,4,18,1801,999,26,9,2,320,320,9,3,9712,9711
18,1804,11,2012,5,10,18,1801,999,999,9,9,320,320,9,9,9712,9711
18,1805,4,2012,23,2,18,1801,999,999,9,9,320,320,9,9,9712,9711
18,1805,10,2012,4,9,18,1801,999,999,9,9,320,320,9,9,9712,9711
19,1901,1,2013,31,10,19,1901,999,999,9,9,320,320,9,9,9712,9711
1,0115,1,2013,3,12,21,2101,999,999,9,9,320,320,9,9,9712,9711
21,2101,6,2012,11,5,21,2101,999,999,9,9,320,320,9,9,9712,9711
21,2106,4,2013,8,8,21,2101,999,999,9,9,320,320,9,9,9712,9711
21,2106,6,2012,3,4,21,2101,999,999,9,9,320,320,9,9,9712,9711
5,0507,4,2012,20,2,5,0502,999,999,9,9,320,320,9,1,9712,9711
1,0104,7,2012,3,2,1,0104,999,999,9,9,320,320,9,9,9712,9711
11,1105,6,2012,27,3,11,1105,999,24,9,9,320,320,9,2,9712,9711
17,1705,2,2012,23,1,17,1705,999,999,9,9,320,320,9,9,9712,9711
1,0108,7,2012,20,3,1,0108,999,999,9,9,320,320,9,9,9712,9711
1,0114,4,2012,8,3,1,0114,999,999,9,9,320,320,9,9,9712,9711
1,0115,1,2013,23,11,1,0114,999,999,9,9,320,320,9,9,9712,9711
10,1014,8,2012,21,5,10,1014,999,999,9,9,320,320,9,9,9712,9711
10,1014,9,2012,6,7,10,1014,999,999,9,9,320,320,9,9,9712,9711
1,0101,9,2012,23,7,1,0115,999,999,9,9,320,320,9,9,9712,9711
1,0115,2,2013,17,12,1,0115,999,999,9,9,320,320,9,9,9712,9711
1,0115,2,2013,20,12,1,0115,999,999,9,9,320,320,9,9,9712,9711
1,0115,2,2013,27,12,1,0115,999,999,9,9,320,320,9,9,9712,9711
1,0115,6,2012,23,5,1,0115,999,999,9,9,320,320,9,9,9712,9711
1,0115,8,2012,9,7,1,0115,999,999,9,9,320,320,9,9,9712,9711
1,0115,12,2012,24,7,1,0115,999,999,9,9,320,320,9,9,9712,9711
5,0509,7,2012,17,5,1,0115,999,999,9,9,320,320,9,9,9712,9711
12,1213,5,2012,26,3,12,1215,999,999,2,2,320,320,9,9,9712,9711
